day month year date wy psn trans evap leafC stemC biomass precip tavg vpd radiation rel_humidity
5 8 2005 2005-08-05 2005 1.146273 1.70863 0 329.322694 512.896716 963.174985 0 19.509 361.19911 19324.675839 0.841338
6 8 2005 2005-08-06 2005 1.157964 2.357141 0 329.870105 513.076354 964.119272 0 21.459 652.24522 24696.887415 0.745968
7 8 2005 2005-08-07 2005 1.151989 2.331547 0 330.414665 513.254861 965.058443 0 21.459 652.24522 24696.887415 0.745968
8 8 2005 2005-08-08 2005 1.14849 2.369839 0 330.957555 513.432704 965.994613 0 21.759 699.79704 25085.588831 0.732404
9 8 2005 2005-08-09 2005 1.149393 2.144783 0 331.500872 513.610716 966.931544 0 20.909 567.03014 23749.15006 0.771576
10 8 2005 2005-08-10 2005 1.155171 2.166304 0 332.046939 513.789818 967.873403 0 21.459 590.58637 23849.632615 0.769983
11 8 2005 2005-08-11 2005 1.144453 1.992988 0 332.587895 513.966892 968.806091 0 20.059 511.96165 23197.729781 0.782656
12 8 2005 2005-08-12 2005 1.138364 1.764245 0 333.125946 514.142814 969.733566 0 19.509 432.95653 21218.096362 0.809817
13 8 2005 2005-08-13 2005 -1.209222 0 0.221312 333.121382 514.103558 969.688069 0.22131 19.257 289.24656 16031.06506 0.870939
14 8 2005 2005-08-14 2005 1.683808 1.275553 0 333.684626 514.289468 970.660707 0 18.959 284.52622 16031.06506 0.870661
15 8 2005 2005-08-15 2005 1.481285 1.668118 0 334.248785 514.475739 971.634981 0 18.409 407.32878 21218.096362 0.808357
16 8 2005 2005-08-16 2005 1.355873 1.775847 0 334.809104 514.660487 972.602365 0 19.259 455.80312 21984.525833 0.796643
17 8 2005 2005-08-17 2005 1.259335 1.811195 0 335.356421 514.84008 973.546432 0 18.959 481.72819 22769.510873 0.781018
18 8 2005 2005-08-18 2005 -1.238159 0 0.221312 335.351827 514.800828 973.500896 0.22131 19.557 463.38811 21984.525833 0.79706
19 8 2005 2005-08-19 2005 1.807371 1.934879 0 335.950234 515.000676 974.536559 0 19.509 558.40108 23887.016352 0.754714
20 8 2005 2005-08-20 2005 1.525842 1.888263 0 336.516757 515.187881 975.515047 0 19.509 558.40108 23472.819953 0.754714
21 8 2005 2005-08-21 2005 1.370425 1.523201 0 337.069358 515.369565 976.468569 0 19.209 390.84961 19717.808126 0.825078
22 8 2005 2005-08-22 2005 1.268117 1.511027 0 337.61059 515.546741 977.401701 0 19.209 390.84961 19717.808126 0.825078
23 8 2005 2005-08-23 2005 1.150544 1.162432 0 338.118317 515.710631 978.274755 0 18.959 284.52622 15613.314417 0.870661
24 8 2005 2005-08-24 2005 1.079835 1.072363 0 338.606138 515.866628 979.112114 0 19.809 266.05654 14075.313243 0.885287
25 8 2005 2005-08-25 2005 1.119022 1.86096 0 339.121408 516.033509 979.998685 0 18.959 599.61043 24263.564314 0.727432
26 8 2005 2005-08-26 2005 1.13342 1.918413 0 339.648519 516.205081 980.906479 0 22.559 626.91693 23008.770661 0.771675
27 8 2005 2005-08-27 2005 1.10913 2.034355 0 340.167289 516.373348 981.799316 0 22.859 742.87139 24263.564314 0.734323
28 8 2005 2005-08-28 2005 1.00681 1.471746 0 340.639214 516.523042 982.608159 0 21.159 467.50881 19059.528193 0.814538
29 8 2005 2005-08-29 2005 0.994452 1.333745 0 341.106484 516.67089 983.408653 0 19.809 403.99989 18226.311897 0.825812
30 8 2005 2005-08-30 2005 0.995658 1.323726 0 341.575104 516.819275 984.211566 0 19.809 403.99989 18226.311897 0.825812
31 8 2005 2005-08-31 2005 0.988638 1.286073 0 342.040866 516.966525 985.009349 0 19.209 390.84961 18226.311897 0.825078
1 9 2005 2005-09-01 2005 0.990532 1.301226 0 342.507838 517.114255 985.809299 0 19.209 390.84961 18597.465885 0.825078
2 9 2005 2005-09-02 2005 0.981259 1.392647 0 342.970588 517.260311 986.601676 0 18.659 440.86856 20323.720875 0.795799
3 9 2005 2005-09-03 2005 -1.223946 0 0.221312 339.177714 517.221068 981.249878 0.22131 19.807 567.70478 22110.672449 0.755204
4 9 2005 2005-09-04 2005 1.425295 1.61276 0 336.01373 517.36842 976.954389 0 18.909 654.00671 23347.189874 0.701775
5 9 2005 2005-09-05 2005 1.196459 1.713218 0 332.948303 517.497964 972.776073 0 21.159 867.86557 23106.609902 0.655716
6 9 2005 2005-09-06 2005 1.289158 1.53939 0 330.112549 517.657885 968.942411 0 19.509 676.28332 22613.223711 0.702932
7 9 2005 2005-09-07 2005 1.285631 1.421906 0 327.444608 517.825029 965.345235 0 20.059 569.94511 21278.517868 0.75804
8 9 2005 2005-09-08 2005 1.216952 1.461913 0 324.902791 517.984693 961.913453 0 20.059 637.4062 22107.553178 0.7294
9 9 2005 2005-09-09 2005 1.173813 1.446301 0 322.492479 518.139057 958.6568 0 19.759 659.23124 22409.499525 0.714883
10 9 2005 2005-09-10 2005 1.136741 1.419278 0 320.211398 518.287977 955.572716 0 19.759 659.23124 22409.499525 0.714883
11 9 2005 2005-09-11 2005 1.148451 1.264689 0 318.077521 518.440859 952.697985 0 18.109 546.82008 21801.805274 0.737838
12 9 2005 2005-09-12 2005 1.127799 1.195978 0 316.072329 518.591528 950.001737 0 17.809 507.82629 21360.689884 0.751895
13 9 2005 2005-09-13 2005 1.072863 1.136568 0 314.176995 518.733711 947.452599 0 17.809 507.82629 20507.414723 0.751895
14 9 2005 2005-09-14 2005 1.051253 0.999247 0 312.407715 518.872806 945.077562 0 16.759 425.79636 19440.889448 0.77769
15 9 2005 2005-09-15 2005 1.035839 0.959858 0 310.767089 519.009682 942.880962 0 17.009 406.95224 18829.297682 0.790872
16 9 2005 2005-09-16 2005 1.019431 1.010406 0 309.254221 519.144038 940.861303 0 18.659 440.86856 18696.220852 0.795799
17 9 2005 2005-09-17 2005 0.98006 1.069218 0 307.857093 519.271874 938.998561 0 17.809 507.82629 20507.414723 0.751895
18 9 2005 2005-09-18 2005 0.966373 0.857776 0 306.588664 519.397504 937.314329 0 16.709 370.26512 17972.763469 0.806068
19 9 2005 2005-09-19 2005 0.955544 0.872419 0 305.450281 519.521382 935.810856 0 17.309 383.00369 17972.763469 0.806881
20 9 2005 2005-09-20 2005 0.928024 1.007839 0 304.433298 519.640624 934.473731 0 18.109 485.56715 19969.701212 0.767205
21 9 2005 2005-09-21 2005 0.833531 1.111714 0 303.503312 519.743764 933.245616 0 18.659 669.46295 20995.021299 0.689919
22 9 2005 2005-09-22 2005 0.813033 1.097063 0 302.698217 519.843435 932.189669 0 18.659 669.46295 20995.021299 0.689919
23 9 2005 2005-09-23 2005 0.78252 0.554539 0 302.012843 519.937913 931.297274 0 17.259 258.86081 12287.251129 0.869063
24 9 2005 2005-09-24 2005 0.824268 0.654082 0 301.484231 520.039544 930.630164 0 16.709 309.01218 14858.879595 0.838151
25 9 2005 2005-09-25 2005 0.827413 0.823187 0 301.092567 520.141728 930.155321 0 17.559 414.56856 17738.555316 0.79424
26 9 2005 2005-09-26 2005 5.021878 0 0.354435 302.987045 520.960861 933.454732 2.00952 17.057 433.04052 18482.739271 0.778146
27 9 2005 2005-09-27 2005 2.780795 1.817866 0 303.867776 521.396979 935.02858 0 15.059 429.9945 19468.9627 0.749731
28 9 2005 2005-09-28 2005 0.183126 1.213284 0 303.551648 521.38905 934.571686 0 23.659 1395.59695 19942.112063 0.524432
29 9 2005 2005-09-29 2005 -0.25449 1.121495 0 303.276905 521.349819 934.147785 0 25.359 1648.58983 17870.238275 0.49256
30 9 2005 2005-09-30 2005 0.128688 1.171296 0 303.171232 521.32185 933.969688 0 23.909 1326.14909 19515.189531 0.554844
1 10 2005 2005-10-01 2006 0.581084 1.072695 0 266.445402 508.14796 870.933803 0 20.609 784.01493 20424.704694 0.678278
2 10 2005 2005-10-02 2006 0.698489 0.774401 0 266.799951 508.228319 871.486791 0 17.259 437.99599 17690.305928 0.778453
3 10 2005 2005-10-03 2006 0.693044 0.750435 0 267.151704 508.307748 872.03512 0 16.759 425.79636 17690.305928 0.77769
4 10 2005 2005-10-04 2006 0.491546 0.54882 0 267.400119 508.352735 872.411224 0 8.959 723.87845 15168.468543 0.370179
5 10 2005 2005-10-05 2006 0.458169 0.989158 0 267.631415 508.392018 872.758799 0 19.259 1174.66892 18137.718677 0.47592
6 10 2005 2005-10-06 2006 0.349304 1.110394 0 267.806879 508.412694 873.013324 0 22.009 1116.34781 20256.760318 0.579584
7 10 2005 2005-10-07 2006 0.30954 1.043817 0 267.961949 508.426574 873.233861 0 21.759 1125.59339 18962.294375 0.569583
8 10 2005 2005-10-08 2006 0.618676 0.637011 0 268.275548 508.493303 873.718619 0 16.459 389.61697 15786.050403 0.792663
9 10 2005 2005-10-09 2006 0.608911 0.594616 0 268.584135 508.558362 874.195024 0 15.359 365.95726 15786.050403 0.791069
10 10 2005 2005-10-10 2006 0.510535 0.944469 0 268.842269 508.606607 874.587344 0 19.509 786.99547 19408.151517 0.6543
11 10 2005 2005-10-11 2006 0.597569 0.679292 0 269.145032 508.669732 875.05405 0 15.609 448.21151 17605.032716 0.748179
12 10 2005 2005-10-12 2006 0.590977 0.72464 0 269.44441 508.73173 875.515116 0 17.559 475.82149 17158.234036 0.763838
13 10 2005 2005-10-13 2006 0.12493 0.980319 0 269.504785 508.714066 875.577849 0 22.309 1318.69463 17785.170749 0.512373
14 10 2005 2005-10-14 2006 0.197034 1.006289 0 269.602137 508.70873 875.702213 0 22.259 1157.10167 18962.294375 0.570823
15 10 2005 2005-10-15 2006 0.282413 0.623802 0 269.743271 508.717992 875.89955 0 17.009 513.91276 15433.947862 0.735906
16 10 2005 2005-10-16 2006 0.236275 0.665348 0 269.860742 508.719369 876.057452 0 18.659 558.7508 15374.833837 0.741199
17 10 2005 2005-10-17 2006 3.859204 0 0.351318 271.836124 509.340052 879.311875 17.88205 19.257 421.17002 12759.079057 0.812075
18 10 2005 2005-10-18 2006 1.601312 0 0.351313 272.653586 509.574766 880.636435 0.44262 15.057 257.56971 10175.072173 0.850071
19 10 2005 2005-10-19 2006 0.523118 1.41493 0 272.918117 509.625171 881.039445 0 15.359 262.03965 10175.072173 0.850397
20 10 2005 2005-10-20 2006 0.518619 2.060113 0 273.180337 509.674809 881.438607 0 15.609 394.26381 14035.83094 0.778488
21 10 2005 2005-10-21 2006 0.508782 0 0.351297 273.437509 509.722769 881.829359 0.44262 16.457 309.76514 11252.324029 0.835139
22 10 2005 2005-10-22 2006 0.305163 0 0.351292 273.590257 509.735923 882.046074 0.88525 15.357 119.89387 3768.549888 0.931543
23 10 2005 2005-10-23 2006 0.345345 0 0.351287 273.763609 509.755947 882.297131 0.66394 15.657 153.90653 4539.117163 0.913797
24 10 2005 2005-10-24 2006 0.156254 0 0.351281 273.839989 509.743652 882.386573 5.09019 16.757 95.13745 1963.000436 0.950323
25 10 2005 2005-10-25 2006 0.494683 0 0.351276 274.089921 509.789212 882.765273 0.44262 17.557 329.53874 10223.501869 0.836425
26 10 2005 2005-10-26 2006 0.45489 1.173969 0 274.319444 509.82797 883.109958 0 16.159 243.32679 8027.417499 0.868013
27 10 2005 2005-10-27 2006 0.470634 0 0.221312 274.557037 509.869423 883.468099 0.22131 16.157 274.1904 9183.193673 0.851257
28 10 2005 2005-10-28 2006 0.465422 1.738206 0 274.791954 509.909985 883.821781 0 14.759 353.57683 12420.795555 0.790193
29 10 2005 2005-10-29 2006 0.486712 0 0.351255 275.037786 509.954189 884.193658 0.44262 16.207 491.00817 14334.641787 0.734485
30 10 2005 2005-10-30 2006 0.491457 2.62578 0 275.286047 509.999207 884.569587 0 17.009 657.81156 15410.131421 0.661958
31 10 2005 2005-10-31 2006 0.488777 2.895829 0 275.532931 510.043768 884.943224 0 20.609 1105.26319 13637.463011 0.546453
1 11 2005 2005-11-01 2006 0.493067 2.95778 0 275.782011 510.089064 885.320524 0 20.859 935.74474 14448.648482 0.621881
2 11 2005 2005-11-02 2006 0.493494 2.656374 0 276.031307 510.134437 885.698188 0 19.209 695.42934 14167.982558 0.688765
3 11 2005 2005-11-03 2006 0.490058 2.663311 0 276.278838 510.179223 886.072912 0 18.109 754.14461 14462.059856 0.638441
4 11 2005 2005-11-04 2006 0.463716 1.845391 0 276.512856 510.219508 886.425119 0 14.509 420.71651 12900.739891 0.746291
5 11 2005 2005-11-05 2006 0.472158 1.074389 0 276.751201 510.261239 886.78454 0 14.759 447.69514 13223.850328 0.734344
6 11 2005 2005-11-06 2006 0.229127 0.418974 0 276.989293 510.302889 887.143543 0 14.809 402.55339 12443.93436 0.761899
7 11 2005 2005-11-07 2006 0.216211 0.44635 0 277.231801 510.346012 887.509907 0 15.909 428.76142 12443.93436 0.763687
8 11 2005 2005-11-08 2006 -0.217627 0.114816 0 277.380702 510.357939 887.720265 0 16.459 161.02258 3423.101945 0.914311
9 11 2005 2005-11-09 2006 0.426592 0 0.351197 277.595667 510.39189 888.040733 47.38743 16.207 217.77236 3660.691413 0.882238
10 11 2005 2005-11-10 2006 0.490932 1.028543 0 277.843625 510.43684 888.416191 0 16.709 256.34138 6646.816413 0.865738
11 11 2005 2005-11-11 2006 0.521634 1.570527 0 278.107323 510.48704 888.817885 0 15.359 365.95726 10574.429698 0.791069
12 11 2005 2005-11-12 2006 0.521396 1.791461 0 278.370896 510.537203 889.219376 0 15.059 429.9945 11996.67376 0.749731
13 11 2005 2005-11-13 2006 0.539573 2.364085 0 278.643787 510.590473 889.636397 0 16.709 671.70796 13579.502268 0.648184
14 11 2005 2005-11-14 2006 0.548685 2.468578 0 278.921347 510.645305 890.061206 0 18.659 669.46295 13295.626015 0.689919
15 11 2005 2005-11-15 2006 0.544782 2.824618 0 279.196901 510.69947 890.482674 0 20.859 935.74474 13599.9697 0.621881
16 11 2005 2005-11-16 2006 0.531428 2.580169 0 279.465603 510.751354 890.892724 0 19.509 890.91308 12679.20104 0.608653
17 11 2005 2005-11-17 2006 0.528651 2.490861 0 279.732878 510.802767 891.300401 0 18.409 887.90679 12530.116141 0.582251
18 11 2005 2005-11-18 2006 0.532459 2.607207 0 280.002103 510.854831 891.711328 0 19.759 980.4795 12442.95305 0.575944
19 11 2005 2005-11-19 2006 0.53254 2.595194 0 280.271364 510.906912 892.122321 0 19.634 984.53623 12394.232474 0.570873
20 11 2005 2005-11-20 2006 0.53337 2.582568 0 280.541048 510.959135 892.53402 0 19.509 988.39558 12342.206145 0.565832
21 11 2005 2005-11-21 2006 0.536168 2.58809 0 280.812163 511.01184 892.948108 0 19.509 944.86078 12530.116141 0.584955
22 11 2005 2005-11-22 2006 0.536532 2.563206 0 281.083461 511.064608 893.362504 0 19.234 954.05505 12433.477638 0.573684
23 11 2005 2005-11-23 2006 0.534074 2.241939 0 281.353495 511.116959 893.774797 0 16.849 665.36875 12667.312098 0.654587
24 11 2005 2005-11-24 2006 0.521361 1.792472 0 281.617005 511.167138 894.17622 0 15.359 514.02327 11199.048543 0.706536
25 11 2005 2005-11-25 2006 0.535158 1.645841 0 281.887587 511.219677 894.589432 0 16.459 447.11827 9971.291933 0.762063
26 11 2005 2005-11-26 2006 0.538023 1.941626 0 282.159635 511.272708 895.005091 0 15.759 584.13506 11606.790124 0.674949
27 11 2005 2005-11-27 2006 0.502623 1.400558 0 282.413525 511.31969 895.39049 0 12.259 408.12788 10943.952342 0.715001
28 11 2005 2005-11-28 2006 0.528204 1.752288 0 282.68053 511.371046 895.797749 0 13.659 545.45213 11739.955169 0.652436
29 11 2005 2005-11-29 2006 0.531576 1.640974 0 282.949261 511.422981 896.207889 0 14.459 464.19195 10943.952342 0.719168
30 11 2005 2005-11-30 2006 0.534019 1.691611 0 283.219241 511.475335 896.620113 0 15.184 473.58499 10821.399608 0.726567
1 12 2005 2005-12-01 2006 0.512858 0.72765 0 283.478365 511.524074 897.014248 0 14.509 326.5982 8406.409481 0.803048
2 12 2005 2005-12-02 2006 0.091883 0 0.19243 283.521601 511.500853 897.048572 10.04759 15.107 91.98615 947.032519 0.946628
3 12 2005 2005-12-03 2006 0.747055 1.311496 0.158647 283.900823 511.589631 897.642877 0 14.209 477.05189 10818.896365 0.706681
4 12 2005 2005-12-04 2006 0.647215 1.459597 0 284.228839 511.661344 898.151841 0 12.009 459.32919 11196.609351 0.673924
5 12 2005 2005-12-05 2006 0.603975 1.514183 0 284.534676 511.725667 898.623844 0 12.009 491.61249 11383.509442 0.651006
6 12 2005 2005-12-06 2006 0.579452 1.664215 0 284.827933 511.785799 899.074882 0 12.559 580.94801 11468.092192 0.602236
7 12 2005 2005-12-07 2006 0.555673 1.713387 0 285.108992 511.841868 899.505594 0 12.859 609.94761 11424.960169 0.590511
8 12 2005 2005-12-08 2006 0.5174 0.812025 0 285.37042 511.891397 899.90359 0 11.409 510.43095 11481.100187 0.622997
9 12 2005 2005-12-09 2006 0.059554 0.377684 0 285.643161 511.944699 900.320444 0 16.459 547.48228 10857.591868 0.708654
10 12 2005 2005-12-10 2006 -0.271362 0.278519 0 285.639248 511.905788 900.276213 0 19.509 490.94 7300.847731 0.784347
11 12 2005 2005-12-11 2006 -0.047268 0.264891 0 285.635335 511.866879 900.231983 0 13.109 564.75888 9166.732977 0.626996
12 12 2005 2005-12-12 2006 -0.014046 0.209237 0 285.631422 511.827973 900.187757 0 9.809 520.26617 9082.815898 0.572499
13 12 2005 2005-12-13 2006 -0.038222 0.210699 0 285.627509 511.789071 900.143535 0 12.559 393.81073 8255.786261 0.730365
14 12 2005 2005-12-14 2006 -0.041242 0.193688 0 285.623597 511.750172 900.099317 0 12.559 356.92986 7748.630342 0.755617
15 12 2005 2005-12-15 2006 -0.049234 0.200081 0 285.619684 511.711275 900.055099 0 13.109 364.74374 7689.602791 0.759099
16 12 2005 2005-12-16 2006 -0.030182 0.201349 0 285.615771 511.672382 900.010886 0 12.009 384.75149 8298.72754 0.726866
17 12 2005 2005-12-17 2006 -0.172322 0.083065 0 285.611859 511.633492 899.966677 0 13.709 188.85205 3379.587408 0.880053
18 12 2005 2005-12-18 2006 0.598245 0 0.350992 285.914739 511.696869 900.433791 0.66394 13.707 161.14861 2507.324498 0.897638
19 12 2005 2005-12-19 2006 0.126008 0.375089 0 286.121015 511.728049 900.739903 0 14.809 541.34503 8767.971548 0.679807
20 12 2005 2005-12-20 2006 -0.071895 0.231843 0 286.117095 511.689167 900.695691 0 14.234 436.30156 8099.362888 0.732171
21 12 2005 2005-12-21 2006 -0.099142 0.265844 0 286.113176 511.650288 900.651484 0 15.359 514.02327 8509.146967 0.706536
22 12 2005 2005-12-22 2006 -0.174734 0.240841 0 286.109256 511.61141 900.607276 0 17.259 437.99599 7197.60756 0.778453
23 12 2005 2005-12-23 2006 -0.166055 0.248952 0 286.105337 511.572538 900.563076 0 17.009 456.41145 7515.068993 0.765455
24 12 2005 2005-12-24 2006 -0.304604 0.349851 0 286.101418 511.533667 900.518877 0 19.759 773.15498 8920.462035 0.665612
25 12 2005 2005-12-25 2006 0.46359 0 0.350956 286.335237 511.574046 900.870911 0.8941 15.357 182.19964 2632.09253 0.895968
26 12 2005 2005-12-26 2006 0.340038 0 0.35095 286.505693 511.593307 901.117344 2.65575 15.357 182.19964 2632.09253 0.895968
27 12 2005 2005-12-27 2006 0.403453 0.54639 0 286.708667 511.623411 901.417977 0 14.509 226.2342 4007.946687 0.863572
28 12 2005 2005-12-28 2006 0.420256 0 0.221312 286.920256 511.656389 901.732971 0.22131 14.257 273.23581 5276.559515 0.832524
29 12 2005 2005-12-29 2006 0.410424 0.83157 0 287.126799 511.68769 902.039559 0 13.409 306.46729 6346.994914 0.801513
30 12 2005 2005-12-30 2006 0.412847 0.82773 0 287.334582 511.719406 902.348217 0 13.659 380.63194 7573.705094 0.75746
31 12 2005 2005-12-31 2006 0.422654 0 0.350924 287.547392 511.752801 902.665255 38.5969 14.257 273.23581 3637.368065 0.832524
1 1 2006 2006-01-01 2006 0.416612 0 0.350919 287.7571 511.785164 902.977126 24.55683 13.707 260.34186 5319.781286 0.83463
2 1 2006 2006-01-02 2006 0.301624 0 0.350914 287.907837 511.797874 903.190715 34.94967 14.807 230.13117 2703.929055 0.863868
3 1 2006 2006-01-03 2006 0.38833 0.860068 0 288.103036 511.825409 903.478413 0 11.759 318.89271 7369.871571 0.769855
4 1 2006 2006-01-04 2006 0.419391 1.062115 0 288.314162 511.858255 903.792657 0 12.559 393.81073 8255.786261 0.730365
5 1 2006 2006-01-05 2006 0.467993 1.687306 0 288.550209 511.899411 904.14844 0 16.959 751.0633 9156.790151 0.612811
6 1 2006 2006-01-06 2006 0.468917 1.762907 0 288.786726 511.940728 904.50501 0 17.859 815.72334 9123.815661 0.60272
7 1 2006 2006-01-07 2006 0.467071 1.762899 0 289.022293 511.98173 904.859998 0 17.859 815.72334 9123.815661 0.60272
8 1 2006 2006-01-08 2006 0.55421 1.633526 0 289.302545 512.03763 905.289464 0 13.909 491.45658 11030.681416 0.691888
9 1 2006 2006-01-09 2006 0.585115 2.077685 0 289.598641 512.098815 905.745341 0 16.159 739.96839 11424.960169 0.598622
10 1 2006 2006-01-10 2006 0.565913 1.778318 0 289.884885 512.156721 906.184803 0 14.259 564.9449 11396.607944 0.653762
11 1 2006 2006-01-11 2006 0.531816 1.308894 0 290.153641 512.208798 906.595118 0 11.759 396.22805 10603.645595 0.714042
12 1 2006 2006-01-12 2006 0.547252 1.271388 0 290.430308 512.263515 907.018622 0 13.109 364.74374 9560.700389 0.759099
13 1 2006 2006-01-13 2006 0.538349 1.229887 0 290.702406 512.316714 907.434515 0 12.559 356.92986 9636.969781 0.755617
14 1 2006 2006-01-14 2006 0.493376 0 0.350851 290.951437 512.362227 907.811967 6.23216 13.707 161.14861 3150.764666 0.897638
15 1 2006 2006-01-15 2006 0.659664 1.454313 0 291.285741 512.436166 908.331541 0 13.659 420.01469 10293.892704 0.732365
16 1 2006 2006-01-16 2006 0.571518 1.161774 0 291.574837 512.495039 908.775773 0 10.059 357.96398 10997.226102 0.710748
17 1 2006 2006-01-17 2006 0.60978 1.753892 0 291.883551 512.560456 909.252705 0 13.409 554.62933 11849.026287 0.640788
18 1 2006 2006-01-18 2006 0.590785 0 0.221312 292.182519 512.622626 909.713396 0.22131 13.707 564.44099 11849.026287 0.641465
19 1 2006 2006-01-19 2006 0.55432 1.356683 0 292.462783 512.678565 910.142918 0 12.809 381.0613 10375.812638 0.743335
20 1 2006 2006-01-20 2006 0.526416 1.41627 0 292.728734 512.729736 910.548587 0 10.609 469.43943 11849.026287 0.63435
21 1 2006 2006-01-21 2006 0.548938 1.711401 0 293.00623 512.784759 910.973502 0 12.559 580.94801 11869.132974 0.602236
22 1 2006 2006-01-22 2006 0.54126 1.711396 0 293.279786 512.838472 911.391853 0 12.559 580.94801 11869.132974 0.602236
23 1 2006 2006-01-23 2006 0.558712 1.996006 0 293.562287 512.89517 911.825117 0 15.309 642.35549 11882.238778 0.63209
24 1 2006 2006-01-24 2006 0.559521 2.189057 0 293.8452 512.952006 912.259067 0 15.359 762.18531 12503.523753 0.564856
25 1 2006 2006-01-25 2006 0.549495 2.004612 0 294.122967 513.007132 912.684446 0 15.059 568.78613 12607.453706 0.66895
26 1 2006 2006-01-26 2006 0.517173 1.321192 0 294.384155 513.056735 913.082197 0 12.859 340.19174 10382.241554 0.771612
27 1 2006 2006-01-27 2006 0.528289 1.739124 0 294.651039 513.108239 913.489443 0 13.109 490.18118 12498.413713 0.676252
28 1 2006 2006-01-28 2006 0.5275 1.73912 0 294.917515 513.15961 913.896013 0 13.109 490.18118 12498.413713 0.676252
29 1 2006 2006-01-29 2006 0.521861 1.660837 0 295.181097 513.210019 914.297761 0 12.809 460.76104 12328.466772 0.689653
30 1 2006 2006-01-30 2006 0.505303 1.297645 0 295.436183 513.2576 914.685354 0 12.009 341.93263 10811.663317 0.757263
31 1 2006 2006-01-31 2006 0.531091 1.7788 0 295.70449 513.30959 915.094984 0 14.209 477.05189 12111.192341 0.706681
1 2 2006 2006-02-01 2006 0.509026 1.482006 0 295.961478 513.357811 915.485753 0 12.309 370.02504 12007.691449 0.742456
2 2 2006 2006-02-02 2006 0.546003 2.157568 0 296.237426 513.412356 915.908125 0 16.209 561.32732 13085.998383 0.696491
3 2 2006 2006-02-03 2006 0.545623 2.293255 0 296.513174 513.466837 916.330167 0 17.009 614.27676 13256.185263 0.68433
4 2 2006 2006-02-04 2006 0.508539 1.132824 0 296.769901 513.514979 916.720509 0 14.509 272.6505 8290.812288 0.835581
5 2 2006 2006-02-05 2006 0.542874 2.44084 0 297.044233 513.568995 917.140198 0 16.959 751.0633 13533.766788 0.612811
6 2 2006 2006-02-06 2006 0.54213 2.412476 0 297.318179 513.622884 917.559246 0 17.009 708.39508 13547.040248 0.635963
7 2 2006 2006-02-07 2006 0.543934 2.521832 0 297.593047 513.677083 917.979832 0 17.559 911.21016 12996.300806 0.547745
8 2 2006 2006-02-08 2006 0.544884 2.564601 0 297.868398 513.731447 918.401228 0 18.359 1015.19978 12535.549117 0.520862
9 2 2006 2006-02-09 2006 0.55107 2.700088 0 298.146918 513.78687 918.827908 0 18.109 936.47104 13862.248473 0.551028
10 2 2006 2006-02-10 2006 0.55654 2.833253 0 298.428238 513.843231 919.25926 0 19.509 890.91308 14343.109863 0.608653
11 2 2006 2006-02-11 2006 0.538636 2.28411 0 298.700374 513.896532 919.675306 0 15.609 591.15519 14227.466657 0.667868
12 2 2006 2006-02-12 2006 0.554926 2.719835 0 298.980859 513.952619 920.10527 0 18.409 976.11492 13704.501102 0.54075
13 2 2006 2006-02-13 2006 0.554597 2.802963 0 299.261172 514.008654 920.534953 0 19.209 996.87218 13862.248473 0.553857
14 2 2006 2006-02-14 2006 0.530135 2.05111 0 299.528937 514.060508 920.943724 0 14.759 496.52051 13748.158544 0.705372
15 2 2006 2006-02-15 2006 0.514101 1.551339 0 299.788476 514.109622 921.338787 0 13.359 350.26821 11941.285644 0.772404
16 2 2006 2006-02-16 2006 0.482786 1.36159 0 300.031951 514.153385 921.70708 0 10.609 334.52303 12837.94074 0.739437
17 2 2006 2006-02-17 2006 1.093421 0 0.350672 300.58857 514.301533 922.597284 5.33806 10.657 351.80383 14345.956001 0.726858
18 2 2006 2006-02-18 2006 0.901693 0 0.350667 301.046859 514.416907 923.323607 2.00067 8.957 287.94387 13641.939331 0.749443
19 2 2006 2006-02-19 2006 0.823275 0 0.350662 301.464927 514.518879 923.9829 6.73675 9.807 318.82154 14020.580062 0.737996
20 2 2006 2006-02-20 2006 0.704511 1.584886 0 301.822086 514.600548 924.540678 0 9.809 402.58514 15292.689138 0.669197
21 2 2006 2006-02-21 2006 0.69632 2.035756 0 302.175039 514.68082 925.091451 0 15.059 429.9945 13949.287757 0.749731
22 2 2006 2006-02-22 2006 0.615874 2.22183 0 302.486732 514.747343 925.573462 0 13.159 601.99507 15573.009023 0.6037
23 2 2006 2006-02-23 2006 0.559216 1.961387 0 302.769366 514.80418 926.007042 0 12.009 491.61249 15485.883472 0.651006
24 2 2006 2006-02-24 2006 0.531579 1.785651 0 303.037823 514.856295 926.416996 0 12.559 393.81073 14345.956001 0.730365
25 2 2006 2006-02-25 2006 0.512154 1.903425 0 303.296315 514.905094 926.810349 0 12.559 393.81073 15450.412374 0.730365
26 2 2006 2006-02-26 2006 0.507137 2.254349 0 303.55223 514.953036 927.199408 0 13.909 491.45658 16226.575849 0.691888
27 2 2006 2006-02-27 2006 0.64212 0 0.35062 303.877364 515.024052 927.703833 53.60189 14.807 230.13117 6674.25179 0.863868
28 2 2006 2006-02-28 2006 0.60727 0 0.350615 304.184622 515.089114 928.178469 17.28893 15.607 319.31577 12108.971181 0.820578
1 3 2006 2006-03-01 2006 0.55827 2.066679 0 304.466747 515.145802 928.611221 0 12.809 460.76104 15988.449998 0.689653
