day month year date wy psn trans evap leafC stemC biomass precip tavg vpd radiation rel_humidity
9 7 2009 2009-07-09 2009 -0.667429 0.000685 0 218.711358 483.365951 772.46456 0 19.759 659.23124 26049.858691 0.714883
10 7 2009 2009-07-10 2009 -0.703013 0.000685 0 218.708362 483.327023 772.421672 0 20.059 755.28844 26558.196929 0.679356
11 7 2009 2009-07-11 2009 -0.866687 0.000685 0 218.705365 483.288097 772.378785 0 21.709 1006.90281 26539.656253 0.613791
12 7 2009 2009-07-12 2009 -1.056877 0.000685 0 218.70237 483.249175 772.335904 0 23.409 1105.10657 26539.656253 0.617702
13 7 2009 2009-07-13 2009 -1.029514 0.000685 0 218.699374 483.210255 772.293023 0 23.159 1061.78778 26578.368824 0.6271
14 7 2009 2009-07-14 2009 -0.830305 0.000685 0 218.696378 483.17134 772.250148 0 21.459 781.9861 26241.565708 0.695438
15 7 2009 2009-07-15 2009 -0.6363 0.000685 0 218.693382 483.132427 772.207275 0 19.509 558.40108 24835.354919 0.754714
16 7 2009 2009-07-16 2009 -0.865199 0.000684 0 218.690386 483.093516 772.164404 0 21.709 889.02057 26555.853076 0.659006
17 7 2009 2009-07-17 2009 -0.783681 0.000684 0 218.68739 483.05461 772.121538 0 20.859 821.821 26497.596133 0.667916
18 7 2009 2009-07-18 2009 -0.806408 0.000684 0 218.684395 483.015707 772.078676 0 21.159 802.65413 26391.548567 0.681585
19 7 2009 2009-07-19 2009 -0.827223 0.000684 0 218.681399 482.976807 772.035816 0 21.459 781.9861 26045.729889 0.695438
20 7 2009 2009-07-20 2009 -1.251026 0.000684 0 218.678403 482.937911 771.99296 0 24.759 1291.15083 26080.083987 0.588113
21 7 2009 2009-07-21 2009 -1.258149 0.000684 0 218.675408 482.899016 771.950105 0 24.759 1291.15083 26080.083987 0.588113
22 7 2009 2009-07-22 2009 -1.195067 0.000684 0 218.672412 482.860126 771.907255 0 24.259 1256.73257 26080.083987 0.586916
23 7 2009 2009-07-23 2009 -0.728289 0.000684 0 218.669417 482.821239 771.864409 0 20.059 755.28844 26197.298799 0.679356
24 7 2009 2009-07-24 2009 -0.724449 0.000684 0 218.666421 482.782354 771.821564 0 20.059 755.28844 26197.298799 0.679356
25 7 2009 2009-07-25 2009 -0.757852 0.000684 0 218.663426 482.743473 771.778724 0 20.609 718.80349 25881.357131 0.705037
26 7 2009 2009-07-26 2009 -0.821961 0.000684 0 218.66043 482.704596 771.735887 0 21.159 867.86557 26372.060851 0.655716
27 7 2009 2009-07-27 2009 -0.841645 0.000684 0 218.657435 482.665721 771.693053 0 21.459 849.44718 26003.812105 0.669164
28 7 2009 2009-07-28 2009 -0.809069 0.000684 0 218.65444 482.626849 771.650222 0 21.159 802.65413 25895.17835 0.681585
29 7 2009 2009-07-29 2009 -0.820934 0.000684 0 218.651444 482.587981 771.607394 0 21.459 724.00264 25369.273881 0.718021
30 7 2009 2009-07-30 2009 -0.831168 0.000684 0 218.648449 482.549117 771.564571 0 21.459 781.9861 25741.596994 0.695438
31 7 2009 2009-07-31 2009 -0.804426 0.000684 0 218.645454 482.510254 771.52175 0 21.459 652.24522 24684.905026 0.745968
1 8 2009 2009-08-01 2009 -0.715137 0.000684 0 218.642459 482.471396 771.478933 0 20.359 614.04321 25067.758058 0.744109
2 8 2009 2009-08-02 2009 -0.713016 0.000684 0 218.639464 482.43254 771.436118 0 20.359 614.04321 25067.758058 0.744109
3 8 2009 2009-08-03 2009 -1.069507 0.000684 0 218.636469 482.393689 771.393308 0 23.409 1105.10657 26450.884696 0.617702
4 8 2009 2009-08-04 2009 -0.783 0.000684 0 218.633474 482.354839 771.350499 0 20.909 764.23211 25811.677458 0.692135
5 8 2009 2009-08-05 2009 -0.9371 0.000684 0 218.630479 482.315992 771.307693 0 22.259 1043.17793 26085.28359 0.613078
6 8 2009 2009-08-06 2009 -1.418713 0.000385 0 218.627484 482.27715 771.264892 0 27.559 0 10899.479895 1.084869
7 8 2009 2009-08-07 2009 -0.650784 0.000947 0 218.624489 482.238311 771.222094 0 20.059 702.61764 25648.113021 0.701716
8 8 2009 2009-08-08 2009 -0.691739 0.00072 0 218.621494 482.199475 771.1793 0 20.059 702.61764 25648.113021 0.701716
9 8 2009 2009-08-09 2009 -0.719358 0.000684 0 218.618499 482.160642 771.136508 0 20.059 755.28844 25939.792281 0.679356
10 8 2009 2009-08-10 2009 -0.798992 0.000684 0 218.615504 482.121812 771.093719 0 20.909 882.11435 26152.056211 0.644647
11 8 2009 2009-08-11 2009 -0.780998 0 0.224853 218.61251 482.082985 771.050934 0.22485 23.157 1095.70509 26085.28359 0.615149
12 8 2009 2009-08-12 2009 -0.656598 0.001368 0 218.609515 482.044161 771.008151 0 18.959 481.72819 22769.510873 0.781018
13 8 2009 2009-08-13 2009 -0.587761 0.000641 0 218.60652 482.00534 770.965372 0 18.659 506.08 23425.793601 0.765595
14 8 2009 2009-08-14 2009 -0.591053 0.000668 0 218.603526 481.966523 770.922597 0 18.909 540.08297 23887.016352 0.753724
15 8 2009 2009-08-15 2009 -0.623951 0.000717 0 218.600531 481.927709 770.879824 0 19.759 594.0198 24279.917847 0.743087
16 8 2009 2009-08-16 2009 -0.689565 0.000709 0 218.597537 481.888898 770.837055 0 20.359 681.50429 24989.110271 0.715996
17 8 2009 2009-08-17 2009 -0.616485 0.000684 0 218.594542 481.85009 770.794289 0 19.209 634.1764 24941.091861 0.716179
18 8 2009 2009-08-18 2009 -0.636482 0 0.224853 218.591548 481.811286 770.751527 0.22485 20.357 714.32198 25240.443662 0.70229
19 8 2009 2009-08-19 2009 -0.81218 0.001367 0 218.588553 481.772484 770.708766 0 20.309 739.31621 25405.776769 0.690951
20 8 2009 2009-08-20 2009 -0.537489 0.000678 0 218.585559 481.733686 770.666011 0 18.109 596.2793 24534.549875 0.714126
21 8 2009 2009-08-21 2009 -0.597509 0.000689 0 218.582565 481.69489 770.623257 0 18.959 710.32258 25133.816052 0.677105
22 8 2009 2009-08-22 2009 -0.56453 0.000684 0 218.57957 481.656099 770.580507 0 18.659 620.00373 24582.956506 0.712828
23 8 2009 2009-08-23 2009 -1.119152 0.000684 0 218.576576 481.617311 770.537762 0 24.209 1056.22499 25350.452854 0.65178
24 8 2009 2009-08-24 2009 -0.835131 0.000684 0 218.573582 481.578525 770.495018 0 21.759 829.53792 25133.816052 0.682792
25 8 2009 2009-08-25 2009 -1.224546 0.000683 0 218.570588 481.539741 770.452277 0 24.809 1228.76708 25217.022077 0.609183
26 8 2009 2009-08-26 2009 -1.129279 0.000683 0 218.567594 481.500962 770.40954 0 23.959 1555.99891 22485.412593 0.479256
27 8 2009 2009-08-27 2009 -0.915983 0.000683 0 218.5646 481.462187 770.366807 0 22.259 977.96649 25356.833751 0.637265
28 8 2009 2009-08-28 2009 -0.889968 0.000683 0 218.561606 481.423414 770.324077 0 22.009 937.21264 23385.484807 0.647046
29 8 2009 2009-08-29 2009 -1.042733 0.000683 0 218.558612 481.384644 770.281349 0 23.409 1047.12311 23389.945311 0.637761
30 8 2009 2009-08-30 2009 -1.018372 0.000683 0 218.555618 481.345877 770.238625 0 23.159 1061.78778 23371.078376 0.6271
31 8 2009 2009-08-31 2009 -1.346552 0.000683 0 218.552624 481.307115 770.195905 0 25.659 1521.65144 22268.50947 0.539903
1 9 2009 2009-09-01 2009 -1.171268 0.000683 0 218.54963 481.268355 770.153188 0 24.259 1256.73257 23543.781407 0.586916
2 9 2009 2009-09-02 2009 -1.543582 0 0 218.546636 481.229598 770.110473 0 23.409 1047.12311 23866.249652 0.637761
3 9 2009 2009-09-03 2009 -0.976488 0.000926 0 215.235437 481.190844 765.626613 0 24.259 989.04833 23766.050784 0.674903
4 9 2009 2009-09-04 2009 -1.206177 0.053647 0 212.042433 481.152093 761.301429 0 23.959 934.75789 23659.845693 0.687166
5 9 2009 2009-09-05 2009 -0.867562 0.000695 0 208.967623 481.113346 757.13492 0 22.559 626.91693 20922.848318 0.771675
6 9 2009 2009-09-06 2009 -0.969174 0.049539 0 206.011006 481.074601 753.127083 0 22.559 1027.59287 23120.792073 0.625747
7 9 2009 2009-09-07 2009 -0.79993 9e-04 0 203.172579 481.03586 749.277916 0 23.109 1185.86501 22790.979742 0.582263
8 9 2009 2009-09-08 2009 -1.054817 0.045644 0 200.452342 480.997123 745.587419 0 23.659 1091.01722 23120.792073 0.628221
9 9 2009 2009-09-09 2009 -0.73258 0.000714 0 197.850291 480.958387 742.055583 0 21.459 724.00264 22409.499525 0.718021
10 9 2009 2009-09-10 2009 -0.908076 0.042105 0 195.366427 480.919656 738.682415 0 22.559 902.14832 23038.537797 0.671435
11 9 2009 2009-09-11 2009 -0.762602 0.000721 0 193.000747 480.880927 735.467906 0 22.259 719.10568 22107.553178 0.733279
12 9 2009 2009-09-12 2009 -0.651546 0.036611 0 190.753249 480.842203 732.412057 0 20.609 459.94267 18835.91192 0.811261
13 9 2009 2009-09-13 2009 -0.651048 0.003178 0 188.623933 480.803481 729.514865 0 20.359 484.30232 18696.220852 0.798176
14 9 2009 2009-09-14 2009 -0.813701 0.033837 0 186.612796 480.764762 726.776327 0 22.559 1027.59287 22286.935205 0.625747
15 9 2009 2009-09-15 2009 -0.615321 0.000686 0 184.719836 480.726046 724.196442 0 20.609 784.01493 22115.421682 0.678278
16 9 2009 2009-09-16 2009 -0.847475 0.030789 0 182.945053 480.687333 721.775207 0 23.359 1229.06952 21832.87655 0.573534
17 9 2009 2009-09-17 2009 -0.649065 0.000698 0 181.288444 480.648625 719.512622 0 21.459 781.9861 21939.833067 0.695438
18 9 2009 2009-09-18 2009 -0.577797 0.023864 0 179.750008 480.609918 717.40868 0 20.059 511.96165 19440.889448 0.782656
19 9 2009 2009-09-19 2009 -0.660335 0.00684 0 178.329743 480.571215 715.463384 0 21.709 630.15975 20507.414723 0.758295
20 9 2009 2009-09-20 2009 -0.789439 0.020032 0 177.027648 480.532515 713.676729 0 23.359 904.99726 22094.208731 0.685981
21 9 2009 2009-09-21 2009 -0.696633 0.000733 0 175.843721 480.493819 712.048715 0 22.859 880.81474 21150.961527 0.684989
22 9 2009 2009-09-22 2009 -0.867398 0.019189 0 174.777961 480.455126 710.579338 0 23.959 1072.70124 21367.269899 0.641001
23 9 2009 2009-09-23 2009 -0.600391 0.000722 0 173.830365 480.416435 709.268595 0 21.459 967.32943 21345.760216 0.623252
24 9 2009 2009-09-24 2009 -0.768564 0.015316 0 173.000933 480.377748 708.116486 0 23.359 1229.06952 20887.030637 0.573534
25 9 2009 2009-09-25 2009 -0.638133 0.000742 0 172.289661 480.339063 707.123006 0 22.259 977.96649 21367.269899 0.637265
26 9 2009 2009-09-26 2009 -0.653406 0.011399 0 171.69655 480.300382 706.288156 0 21.709 954.23201 21365.817941 0.633994
27 9 2009 2009-09-27 2009 -0.690269 0.000746 0 171.221598 480.261705 705.611934 0 23.109 923.4516 21245.990764 0.674701
28 9 2009 2009-09-28 2009 -0.734147 0.00749 0 170.864802 480.22303 705.094335 0 22.559 768.73205 20618.33868 0.720025
29 9 2009 2009-09-29 2009 -0.70199 0.000741 0 170.626161 480.184358 704.735358 0 23.409 975.36569 20274.45279 0.662584
30 9 2009 2009-09-30 2009 -0.829756 0.003583 0 170.505673 480.145692 704.535003 0 23.659 957.60096 20213.207305 0.673685
1 10 2009 2009-10-01 2010 -0.612696 0.000694 0 161.758844 477.192195 689.919108 0 21.709 980.75482 20601.964892 0.623821
2 10 2009 2009-10-02 2010 -0.506874 0.00066 0 161.756628 477.153573 689.877571 0 19.759 980.4795 20279.539874 0.575944
3 10 2009 2009-10-03 2010 -0.544828 0.000593 0 161.754413 477.114954 689.836039 0 20.059 702.61764 20108.733407 0.701716
4 10 2009 2009-10-04 2010 -0.456621 0.000524 0 161.752197 477.076338 689.794509 0 17.809 614.78681 20071.217285 0.699638
5 10 2009 2009-10-05 2010 -0.454488 0.000639 0 161.749981 477.037727 689.752984 0 18.909 1004.27492 19807.291442 0.542054
6 10 2009 2009-10-06 2010 -0.463458 0.000693 0 161.747765 476.999118 689.711461 0 19.209 996.87218 19994.005545 0.553857
7 10 2009 2009-10-07 2010 -0.394935 0.000493 0 161.745549 476.960512 689.669941 0 16.459 641.60059 19345.779703 0.658569
8 10 2009 2009-10-08 2010 -0.405072 0.000724 0 161.743334 476.921907 689.628422 0 17.009 657.81156 19329.910512 0.661958
9 10 2009 2009-10-09 2010 -0.396407 0.000567 0 161.741118 476.883308 689.586909 0 16.459 493.53458 17988.600126 0.737363
10 10 2009 2009-10-10 2010 -0.373316 0.00054 0 161.738902 476.844712 689.545399 0 15.609 394.26381 16413.328014 0.778488
11 10 2009 2009-10-11 2010 -0.404523 0.000672 0 161.736687 476.806119 689.503893 0 16.709 370.26512 15071.105193 0.806068
12 10 2009 2009-10-12 2010 -0.441272 0.000972 0 161.734471 476.767529 689.462389 0 18.109 485.56715 17060.690044 0.767205
13 10 2009 2009-10-13 2010 -0.408361 0.000166 0 161.732256 476.72894 689.420887 0 16.459 161.02258 6183.605191 0.914311
14 10 2009 2009-10-14 2010 -0.523142 0.001353 0 161.73004 476.690357 689.37939 0 20.059 440.20423 14916.975685 0.813119
15 10 2009 2009-10-15 2010 -0.570435 0.000609 0 161.727825 476.651777 689.337897 0 20.359 614.04321 15374.833837 0.744109
16 10 2009 2009-10-16 2010 -0.765099 0.001021 0 161.725609 476.613199 689.296405 0 24.809 1358.50797 16081.785623 0.567918
17 10 2009 2009-10-17 2010 -0.57308 0.000328 0 161.723394 476.574625 689.254918 0 19.809 403.99989 12049.737918 0.825812
18 10 2009 2009-10-18 2010 -0.784012 0.001141 0 161.721179 476.536053 689.213433 0 24.259 989.04833 16523.979115 0.674903
19 10 2009 2009-10-19 2010 -0.64834 0.000636 0 161.718963 476.497485 689.171951 0 22.809 1248.69208 15923.633174 0.552068
20 10 2009 2009-10-20 2010 -0.563231 0.000562 0 161.716748 476.45892 689.130473 0 20.759 999.01992 16457.666266 0.593821
21 10 2009 2009-10-21 2010 -0.489462 0.000485 0 161.714533 476.420358 689.088998 0 18.709 780.14393 16610.360591 0.639783
22 10 2009 2009-10-22 2010 -0.487061 0.000679 0 161.712317 476.3818 689.047526 0 18.709 780.14393 16610.360591 0.639783
23 10 2009 2009-10-23 2010 -0.557466 0.000781 0 161.710102 476.343244 689.006057 0 20.609 947.39788 15461.698043 0.611233
24 10 2009 2009-10-24 2010 -0.5045 0.00055 0 161.707887 476.304691 688.964591 0 18.959 710.32258 15327.633879 0.677105
25 10 2009 2009-10-25 2010 -0.667849 0.000985 0 161.705672 476.266143 688.92313 0 23.109 1238.53581 14981.019383 0.563709
26 10 2009 2009-10-26 2010 -0.786584 0.000674 0 161.703457 476.227597 688.881671 0 25.909 1867.07624 11850.580911 0.443761
27 10 2009 2009-10-27 2010 -0.694398 0.000633 0 161.701241 476.189053 688.840213 0 23.659 1395.59695 14285.33695 0.524432
28 10 2009 2009-10-28 2010 -0.515137 0.000517 0 161.699026 476.150515 688.798762 0 19.259 855.77621 15496.830782 0.618194
29 10 2009 2009-10-29 2010 -0.392224 0.000518 0 161.696811 476.111979 688.757313 0 15.909 747.65413 15397.649678 0.587928
30 10 2009 2009-10-30 2010 -0.385529 0.000659 0 161.694596 476.073443 688.715864 0 15.909 747.65413 15397.649678 0.587928
31 10 2009 2009-10-31 2010 -0.409971 0.000681 0 161.692381 476.034914 688.674422 0 16.709 720.53333 14325.373966 0.622611
1 11 2009 2009-11-01 2010 -0.411848 0.000725 0 161.690166 475.996387 688.632982 0 16.959 751.0633 14448.648482 0.612811
2 11 2009 2009-11-02 2010 -0.516903 0.000919 0 161.687951 475.957863 688.591545 0 20.859 1286.01295 12370.178158 0.480343
3 11 2009 2009-11-03 2010 -0.466522 0.000606 0 161.685736 475.919342 688.550111 0 18.709 877.62642 14348.799235 0.594772
4 11 2009 2009-11-04 2010 -0.512217 0.000727 0 161.683522 475.880825 688.508682 0 19.509 786.99547 14428.067362 0.6543
5 11 2009 2009-11-05 2010 -0.40728 0.000478 0 161.681307 475.842311 688.467256 0 16.459 591.01707 14142.401886 0.685487
6 11 2009 2009-11-06 2010 -0.403668 0.000639 0 161.679092 475.8038 688.425832 0 16.459 591.01707 14142.401886 0.685487
7 11 2009 2009-11-07 2010 -0.387871 0.000607 0 161.676877 475.765291 688.38441 0 15.909 526.24391 13775.017175 0.709959
8 11 2009 2009-11-08 2010 -0.39141 0.000672 0 161.674662 475.726787 688.342993 0 16.209 561.32732 13150.010953 0.696491
9 11 2009 2009-11-09 2010 -0.460576 0.001064 0 161.672448 475.688284 688.301578 0 19.209 996.87218 13084.869662 0.553857
10 11 2009 2009-11-10 2010 -0.445237 0.000627 0 161.670233 475.649786 688.260167 0 19.209 1130.81801 11989.545571 0.49391
11 11 2009 2009-11-11 2010 -0.427952 0.000585 0 161.668018 475.611289 688.218758 0 17.559 683.14602 13526.626182 0.660938
12 11 2009 2009-11-12 2010 -0.386616 0.000479 0 161.665804 475.572798 688.177355 0 15.909 482.70911 12443.694784 0.733953
13 11 2009 2009-11-13 2010 -0.383824 0.000616 0 161.663589 475.534308 688.135952 0 15.909 482.70911 12443.694784 0.733953
14 11 2009 2009-11-14 2010 -0.369429 0.000724 0 161.661374 475.495823 688.094554 0 15.759 559.50592 13241.168332 0.688654
15 11 2009 2009-11-15 2010 -0.355775 0.000735 0 161.65916 475.45734 688.053159 0 15.609 630.53794 13579.502268 0.645741
16 11 2009 2009-11-16 2010 -0.317213 6e-04 0 161.656945 475.418861 688.011768 0 14.509 668.87855 12679.20104 0.59664
17 11 2009 2009-11-17 2010 -0.314341 0.000658 0 161.654731 475.380384 687.970379 0 14.509 668.87855 12679.20104 0.59664
18 11 2009 2009-11-18 2010 -0.266818 0.00053 0 161.652517 475.341911 687.928994 0 12.559 617.04745 12602.9373 0.577519
19 11 2009 2009-11-19 2010 -0.301225 0.000692 0 161.650302 475.303441 687.887611 0 13.959 576.34134 12701.51559 0.639842
20 11 2009 2009-11-20 2010 -0.291718 0.000679 0 161.648088 475.264973 687.846232 0 13.709 585.0801 12727.274934 0.628395
21 11 2009 2009-11-21 2010 -0.291749 0.000703 0 161.645873 475.226509 687.804855 0 13.834 597.92295 12732.408187 0.623311
22 11 2009 2009-11-22 2010 -0.292156 0.000714 0 161.643659 475.188049 687.763483 0 13.959 610.85781 12732.622185 0.618272
23 11 2009 2009-11-23 2010 -0.334887 0.000925 0 161.641445 475.149591 687.722114 0 15.909 747.65413 12615.709091 0.587928
24 11 2009 2009-11-24 2010 -0.32414 0.000644 0 161.63923 475.111137 687.680747 0 15.359 684.84997 11811.635444 0.609008
25 11 2009 2009-11-25 2010 -0.353089 0.000816 0 161.637016 475.072685 687.639383 0 16.759 848.60668 11423.754745 0.556939
26 11 2009 2009-11-26 2010 -0.379362 0.000798 0 161.634802 475.034237 687.598024 0 17.859 986.55003 10836.523272 0.519523
27 11 2009 2009-11-27 2010 -0.300872 0.000446 0 161.632588 474.995792 687.556667 0 14.209 602.48933 11824.67776 0.629555
28 11 2009 2009-11-28 2010 -0.322453 0.000638 0 161.630374 474.957351 687.515314 0 15.059 614.52384 11799.260701 0.642329
29 11 2009 2009-11-29 2010 -0.294248 0.000579 0 161.62816 474.918913 687.473965 0 13.959 576.34134 11799.260701 0.639842
30 11 2009 2009-11-30 2010 -0.2811 0.000638 0 161.625945 474.880476 687.432615 0 13.659 620.02983 11811.635444 0.604914
1 12 2009 2009-12-01 2010 -0.213436 0.000393 0 161.623731 474.842045 687.391272 0 10.059 484.00956 11887.541149 0.608897
2 12 2009 2009-12-02 2010 -0.232236 0.000443 0 161.621517 474.803614 687.34993 0 10.909 392.69822 10818.896365 0.700171
3 12 2009 2009-12-03 2010 -0.205396 0.000486 0 161.619303 474.765189 687.308593 0 9.759 432.23001 11396.607944 0.643645
4 12 2009 2009-12-04 2010 -0.215307 0.000688 0 161.617089 474.726766 687.267259 0 10.859 524.70381 11468.092192 0.598049
5 12 2009 2009-12-05 2010 -0.211379 0.000559 0 161.614876 474.688346 687.225928 0 10.309 414.92316 11196.609351 0.670279
6 12 2009 2009-12-06 2010 -0.18454 0.000456 0 161.612662 474.649929 687.184599 0 8.659 372.72791 11171.936255 0.669059
7 12 2009 2009-12-07 2010 -0.211877 0 0.306988 161.610448 474.611516 687.143275 34.62744 9.807 207.00266 4460.90007 0.829888
8 12 2009 2009-12-08 2010 1.864399 0.84322 0 161.608234 474.573105 687.101952 0 6.709 369.62304 11448.136365 0.625126
9 12 2009 2009-12-09 2010 1.939274 0.863056 0 161.60602 474.534699 687.060635 0 7.559 348.39114 11171.936255 0.666649
10 12 2009 2009-12-10 2010 1.497983 0 0.306974 161.603806 474.496294 687.019318 13.71606 9.207 371.4568 8821.960638 0.682178
11 12 2009 2009-12-11 2010 1.118889 0 0.306969 161.601593 474.457893 686.978007 5.62134 12.607 151.21666 2608.055413 0.896793
12 12 2009 2009-12-12 2010 0.373803 0 0.228366 161.599379 474.419495 686.936697 28.33154 13.957 139.69852 1183.818136 0.912692
13 12 2009 2009-12-13 2010 1.738433 0 0.30696 161.597165 474.3811 686.895391 1.12427 12.007 363.50007 8020.487081 0.741924
14 12 2009 2009-12-14 2010 1.59747 0.885385 0 161.594952 474.34271 686.85409 0 9.809 402.58514 8949.087452 0.669197
15 12 2009 2009-12-15 2010 1.707537 1.016094 0 161.592738 474.304321 686.81279 0 10.859 461.90809 9102.135333 0.646154
16 12 2009 2009-12-16 2010 1.738073 1.071603 0 161.590524 474.265937 686.771494 0 10.859 524.70381 9156.790151 0.598049
17 12 2009 2009-12-17 2010 1.807531 1.156554 0 161.588311 474.227554 686.730201 0 11.709 566.63771 9130.570679 0.589704
18 12 2009 2009-12-18 2010 1.883173 1.231649 0 161.586097 474.189175 686.68891 0 12.559 679.84318 8574.689303 0.534524
19 12 2009 2009-12-19 2010 1.986421 1.393109 0 161.583884 474.1508 686.647625 0 14.509 741.22308 8696.338386 0.553013
20 12 2009 2009-12-20 2010 1.941935 1.322011 0 161.58167 474.112427 686.60634 0 14.209 602.48933 8984.839478 0.629555
21 12 2009 2009-12-21 2010 1.753759 0.997831 0 161.579457 474.074057 686.56506 0 12.009 419.26796 8479.577577 0.702363
22 12 2009 2009-12-22 2010 1.628425 0.741855 0 161.577243 474.035691 686.523783 0 11.159 307.76388 7197.60756 0.768888
23 12 2009 2009-12-23 2010 1.571332 0.865857 0 161.57503 473.997327 686.482508 0 9.509 412.0367 8863.052836 0.654542
24 12 2009 2009-12-24 2010 1.603242 0 0.224853 161.572817 473.958967 686.441238 0.22485 9.257 490.87291 8942.067467 0.581416
25 12 2009 2009-12-25 2010 1.659369 0.977766 0 161.570603 473.920612 686.399971 0 9.809 520.26617 8901.210186 0.572499
26 12 2009 2009-12-26 2010 1.514297 0.769795 0 161.56839 473.882257 686.358706 0 9.209 354.47674 8479.577577 0.69674
27 12 2009 2009-12-27 2010 1.592864 0.869604 0 161.566177 473.843908 686.317447 0 9.809 402.58514 8767.971548 0.669197
28 12 2009 2009-12-28 2010 1.80261 1.131564 0 161.563963 473.805559 686.276186 0 12.009 529.06991 8984.839478 0.624415
29 12 2009 2009-12-29 2010 1.68758 0.991981 0 161.56175 473.767215 686.234932 0 10.609 469.43943 8959.726376 0.63435
30 12 2009 2009-12-30 2010 1.474911 0 0.306881 161.559537 473.728874 686.193681 2.02368 10.107 231.70218 5790.209124 0.813378
31 12 2009 2009-12-31 2010 1.714102 0 0.224853 161.557324 473.690536 686.152432 0.22485 11.207 437.90675 8767.971548 0.672212
1 1 2010 2010-01-01 2010 1.7698 1.016243 0 161.555111 473.652201 686.111187 0 12.009 419.26796 8659.499401 0.702363
2 1 2010 2010-01-02 2010 1.970359 1.372187 0 161.552898 473.61387 686.069946 0 14.259 642.28023 9156.790151 0.606366
3 1 2010 2010-01-03 2010 2.062523 1.52345 0 161.550685 473.575541 686.028706 0 15.909 824.98947 8773.582028 0.545304
4 1 2010 2010-01-04 2010 1.924075 1.300804 0 161.548472 473.537216 685.987471 0 13.709 585.0801 9166.732977 0.628395
5 1 2010 2010-01-05 2010 1.971101 1.383121 0 161.546259 473.498894 685.946239 0 14.209 677.06703 9082.815898 0.5837
6 1 2010 2010-01-06 2010 2.003413 1.427557 0 161.544046 473.460574 685.905008 0 15.059 651.40471 9170.755516 0.620863
7 1 2010 2010-01-07 2010 1.950925 1.343869 0 161.541833 473.422258 685.863782 0 14.209 602.48933 9166.732977 0.629555
8 1 2010 2010-01-08 2010 2.925085 1.874794 0 161.53962 473.383945 685.822559 0 15.309 722.05523 11371.347539 0.586442
9 1 2010 2010-01-09 2010 2.931685 1.831575 0 161.537407 473.345636 685.78134 0 15.609 630.53794 11448.136365 0.645741
10 1 2010 2010-01-10 2010 2.978735 1.926683 0 161.535194 473.30733 685.740123 0 16.159 694.23068 11486.363104 0.623432
11 1 2010 2010-01-11 2010 2.955912 1.885454 0 161.532981 473.269025 685.698908 0 15.909 665.03555 11481.100187 0.633463
12 1 2010 2010-01-12 2010 2.666319 1.385012 0 161.530769 473.230725 685.657699 0 13.359 435.38867 10603.645595 0.717095
13 1 2010 2010-01-13 2010 2.887688 0 0.306817 161.528556 473.192429 685.616493 9.6687 15.657 471.44314 10293.892704 0.735945
14 1 2010 2010-01-14 2010 3.053098 2.28021 0 161.526343 473.154134 685.575288 0 20.359 1111.49879 10676.806778 0.536804
15 1 2010 2010-01-15 2010 3.098373 2.238681 0 161.52413 473.115843 685.534086 0 19.259 953.2587 11201.602253 0.574702
16 1 2010 2010-01-16 2010 2.896136 1.768731 0 161.521918 473.077556 685.49289 0 15.059 568.78613 11702.961068 0.66895
17 1 2010 2010-01-17 2010 2.663921 0 0.306798 161.519705 473.039271 685.451695 22.03564 13.657 356.40153 9524.6781 0.772875
18 1 2010 2010-01-18 2010 1.62617 0 0.306794 161.517493 473.000989 685.410504 38.44995 14.807 230.13117 3492.816689 0.863868
19 1 2010 2010-01-19 2010 2.616193 0 0.306789 161.51528 472.962711 685.369316 13.71606 13.407 331.06465 9051.338541 0.785559
20 1 2010 2010-01-20 2010 1.839881 0 0.306785 161.513067 472.924436 685.328131 31.47949 12.257 219.09031 4111.816824 0.846991
21 1 2010 2010-01-21 2010 1.841573 0 0.30678 161.510855 472.886164 685.286949 35.52685 12.257 219.09031 4111.816824 0.846991
22 1 2010 2010-01-22 2010 2.564816 0 0.306775 161.508642 472.847896 685.245771 18.88769 12.307 391.58979 10740.664049 0.727417
23 1 2010 2010-01-23 2010 2.474431 0 0.224853 161.50643 472.809629 685.204595 0.22485 11.457 389.19358 10997.226102 0.713461
24 1 2010 2010-01-24 2010 2.436712 1.29258 0 161.504218 472.771367 685.163424 0 10.609 404.26375 12328.466772 0.685116
25 1 2010 2010-01-25 2010 2.582533 1.421366 0 161.502005 472.733107 685.122254 0 11.709 431.7213 12328.466772 0.687396
26 1 2010 2010-01-26 2010 2.367455 0 0.306757 161.499793 472.694851 685.081089 4.94678 10.607 314.64412 10811.663317 0.754894
27 1 2010 2010-01-27 2010 2.786753 1.619487 0 161.49758 472.656597 685.039925 0 13.409 477.29399 12328.466772 0.690875
28 1 2010 2010-01-28 2010 3.148418 2.218936 0 161.495368 472.618348 684.998767 0 17.009 879.22178 12263.776477 0.548177
29 1 2010 2010-01-29 2010 3.113815 2.151667 0 161.493156 472.5801 684.95761 0 16.459 889.76263 11965.190446 0.526508
30 1 2010 2010-01-30 2010 2.675483 1.484772 0 161.490944 472.541857 684.916458 0 12.559 436.6296 12150.921215 0.701048
31 1 2010 2010-01-31 2010 2.710629 1.618295 0 161.488731 472.503617 684.875308 0 12.559 511.20729 12702.932753 0.649986
1 2 2010 2010-02-01 2010 2.801657 1.705318 0 161.486519 472.465378 684.83416 0 13.109 490.18118 13256.185263 0.676252
